,name,user_card,titles,comment_num,comment_num,time,device,text,pic_num,video
36,华视智作,id=5587418895&refer_flag=1001015010_,"['华视智作', '微博会员']",?评论,?2,2018-09-30 16:47,,大家辛苦了！ 2北京·北京工商大学(阜成路校区),9.0,False
37,像我这样做合成的人,id=3968818835&refer_flag=1001015010_,"['像我这样做合成的人', '微博会员', '熊猫守护者']",?评论,?2,2018-10-01 12:58,荣耀手机 勇敢做自己,【机理了解】一个碱性条件下苯环上的取代反应机理思考题。 2北京·北京工商大学(阜成路校区),3.0,False
38,小仙草君-没人比我更可爱,id=3531126675&refer_flag=1001015010_,['小仙草君-没人比我更可爱'],?评论,?赞,2018-10-01 12:28,万人迷OPPO R7,越级碰瓷碰成这样也是很厉害了，大家都想走老路吗？ 2北京·北京工商大学(阜成路校区),0.0,False
39,___潇洒小姐-,id=5017380511&refer_flag=1001015010_,['___潇洒小姐-'],? 3,?4,2018-10-01 06:05,HUAWEI P20,滴滴滴滴滴滴 2北京·北京工商大学(阜成路校区),2.0,False
40,我是猪精女孩啦啦啦啦啦,id=6025019829&refer_flag=1001015010_,"['我是猪精女孩啦啦啦啦啦', '', '熊猫守护者']",?评论,?1,2018-10-01 07:38,小米6X 拍人更美,为祖国麻麻庆生！ 2北京·北京工商大学(阜成路校区),0.0,False
41,小萝卜头有点辣,id=6427451610&refer_flag=1001015010_,['小萝卜头有点辣'],?评论,?1,2018-09-30 23:09,,110吗？宿舍有人开车，不带方向盘那种，求管制??? 2北京·北京工商大学(阜成路校区),1.0,False
42,宇方方方乔,id=5826285390&refer_flag=1001015010_,['宇方方方乔'],? 1,?1,2018-09-30 17:52,,一年了。感慨万千。 2北京·北京工商大学(阜成路校区),1.0,False
0,仙仙儿粉,id=5597678356&refer_flag=1001015010_,"['仙仙儿粉', '微博会员']",?评论,?赞,2018-10-01 00:01,OPPO R9,嗯 很开心 2北京·北京工商大学(阜成路校区),1.0,False
1,你们还真不把我当流氓啊,id=5691869611&refer_flag=1001015010_,"['你们还真不把我当流氓啊', '微博问答答主']",?评论,?赞,2018-09-30 17:03,小米Max,这课吧，不听呢，心里有一种负罪感。要是听呢，真是稀里糊涂，听不太懂。这可咋整 2北京·北京工商大学(阜成路校区),1.0,False
2,烤五花肉我爱吃,id=1772991001&refer_flag=1001015010_,['烤五花肉我爱吃'],?评论,?4,2018-09-29 23:20,,开学以后的小确幸 2北京·北京工商大学(阜成路校区),6.0,False
3,奈流石何处,id=3280325720&refer_flag=1001015010_,"['奈流石何处', '微博会员']",?评论,?4,2018-09-30 00:20,荣耀手机 勇敢做自己,中网…开始 2北京·北京工商大学(阜成路校区),9.0,False
4,麦兜583,id=3319231385&refer_flag=1001015010_,['麦兜583'],?评论,?1,2018-09-30 11:44,HUAWEI nova 2s,放假前来了场测试 2北京·北京工商大学(阜成路校区),1.0,False
5,Dkbw,id=5301195470&refer_flag=1001015010_,['Dkbw'],? 5,?2,2018-09-30 23:12,荣耀V8 脱影而出,"对于人情艾玛我可真学不会
我是真的对某些同学觉得很无奈
我不适合当～～～～当～～～～从政 2北京·北京工商大学(阜成路校区)",0.0,False
6,孤傲的大师兄zza,id=2943715583&refer_flag=1001015010_,['孤傲的大师兄zza'],?评论,?2,2018-09-30 09:33,,物理化学...emmm...雾里学化学 2北京·北京工商大学(阜成路校区),1.0,False
7,hs稳稳的幸福,id=5478966915&refer_flag=1001015010_,"['hs稳稳的幸福', '熊猫守护者']",?评论,?赞,2018-10-01 00:26,,#六品书院硬笔入门课# 2北京·北京工商大学(阜成路校区),0.0,False
8,你可知我稀饭你,id=6575051349&refer_flag=1001015010_,"['你可知我稀饭你', '微博会员']",?评论,?赞,2018-09-29 09:20,,洗过的天，就是蓝 2北京·北京工商大学(阜成路校区),2.0,False
9,豆包sugar,id=5182886488&refer_flag=1001015010_,['豆包sugar'],? 1,?赞,2018-09-30 11:37,,脑子可能又跟不上溜了，折腾一上午要崩溃的时候花钱请大神，结果查出问题只是我自己把经纬度弄反了???真希望十月的时候不要再像九月的时候这么倒霉了???? 2北京·北京工商大学(阜成路校区),0.0,False
10,L_ightyear,id=3269825697&refer_flag=1001015010_,['L_ightyear'],?评论,?1,2018-09-30 12:13,,?剧版镇魂#心动的信号# 啊啊啊啊啊啊啊单位一楼的电梯口旁的电视广告！！！在身边！！！@白宇WHITE 2北京·北京工商大学(阜成路校区),2.0,False
11,森dei的脑洞,id=6224372343&refer_flag=1001015010_,['森dei的脑洞'],?评论,?赞,2018-09-29 00:29,OPPO R9s,北京设计周分享??? 2北京·北京工商大学(阜成路校区),9.0,False
12,草莓菠萝大芒果,id=1801832727&refer_flag=1001015010_,"['草莓菠萝大芒果', '', '熊猫守护者']",? 3,?2,2018-09-29 17:45,,还是在学校好呀 2北京·北京工商大学(阜成路校区),3.0,False
13,像我这样做合成的人,id=3968818835&refer_flag=1001015010_,"['像我这样做合成的人', '微博会员', '熊猫守护者']",? 2,?2,2018-09-30 12:41,荣耀手机 勇敢做自己,【看升旗】有没有十月一日去天安门广场看升旗的？一起啊？ 2北京·北京工商大学(阜成路校区),0.0,False
14,_此心耿耿的耿,id=3847338593&refer_flag=1001015010_,"['_此心耿耿的耿', '熊猫守护者']",?评论,?6,2018-09-30 11:43,,高考的时候想尽办法离开家  走出省，现在却同样想尽办法想找到离家近的工作 2北京·北京工商大学(阜成路校区),0.0,False
15,豆奶monkey,id=5393431820&refer_flag=1001015010_,['豆奶monkey'],?评论,?3,2018-09-30 09:26,荣耀V9 我想要的快,再乐观开朗的人，好像也会有害怕社交的时候 2北京·北京工商大学(阜成路校区),0.0,False
16,请给我喵吧,id=2814483540&refer_flag=1001015010_,['请给我喵吧'],? 2,?2,2018-09-29 19:51,麦芒6 边界，我来超越,#九月再见#哈哈哈，有冰糖葫芦的一天又是开心的一天噢 2北京·北京工商大学(阜成路校区),1.0,False
17,森dei的脑洞,id=6224372343&refer_flag=1001015010_,['森dei的脑洞'],?评论,?赞,2018-09-29 00:32,OPPO R9s,我的喵主子！！！?吾皇万睡#吾皇万睡# 2北京·北京工商大学(阜成路校区),3.0,False
18,渔舟唱晚月515,id=3197265721&refer_flag=1001015010_,['渔舟唱晚月515'],?评论,?1,2018-09-29 11:59,前后2000万 OPPO R11s,"#相互喜欢 不容易碰见#相互喜欢，不容易。我怕再也遇不上像喜欢你那样喜欢的人。
只是两个多月前分开了。    
本来觉得快要放下了，可是你又说梦到我了
然后却又消失了。 2北京·北京工商大学(阜成路校区)",1.0,False
19,无名指上戒指,id=3938486871&refer_flag=1001015010_,"['无名指上戒指', '熊猫守护者']",?评论,?赞,2018-09-29 21:49,,加油咯，小姑娘 2北京·北京工商大学(阜成路校区),1.0,False
20,-minihyuk-,id=3176801300&refer_flag=1001015010_,"['-minihyuk-', '', '微博会员', '熊猫守护者']",? 2,?1,2018-09-29 11:02,,依萍歌单不能随便听，现在满脑子都是依萍在唱歌 2北京·北京工商大学(阜成路校区),1.0,False
21,Tsaru·,id=5289894852&refer_flag=1001015010_,"['Tsaru·', '微博会员']",? 3,?8,2018-09-29 10:07,vivo NEX AI智慧旗舰,又回到最初的起点 2北京·北京工商大学(阜成路校区),2.0,False
22,青芒呀青芒,id=5041614539&refer_flag=1001015010_,['青芒呀青芒'],? 1,?3,2018-09-29 09:45,HUAWEI nova手机,恍恍惚惚。浪完最后一天，闭关写论文。 2北京·北京工商大学(阜成路校区),2.0,False
23,孟Lady,id=6396518876&refer_flag=1001015010_,['孟Lady'],? 14,?2,2018-09-29 23:46,OPPO R9,人的情绪有些时候就是来的这么猝不及防，说不上为什么，没表情，没话说，一副欠打的样子，或许是归于平淡后的荣辱不惊，单纯的想放空，也或许是在在意的人面前与一切事物争宠的表现，亦好亦坏，好的是能留时间给自己也给他人审视自己，给彼此空间去反思，成长，坏的是让所有在身边的人感到莫大的压力， ...展开全文c,0.0,False
24,诶呦哇呀,id=5456733750&refer_flag=1001015010_,['诶呦哇呀'],?评论,?赞,2018-09-29 23:41,,"原来用有限的生活费给爱的人买礼物最后自己可能会过的节俭一点在某些人眼中是穷的体现
  没有情商为什么还要瞎显摆?? 2北京·北京工商大学(阜成路校区)",0.0,False
25,被穿刺的海白虾E,id=1825566615&refer_flag=1001015010_,"['被穿刺的海白虾E', '熊猫守护者']",? 2,?2,2018-09-30 00:40,,真想把自己的毛孔打开往里灌水啊 2北京·北京工商大学(阜成路校区),1.0,False
26,北京约拍个人写真,id=6011774449&refer_flag=1001015010_,"['北京约拍个人写真', '微博问答答主']",?评论,?赞,2018-09-29 08:08,AI实力派 vivo Z1,古北水镇 汉服古装cosplay 约拍。国庆节十一假期，提供交通服务。?次元少女?cosplay?汉服 2北京·北京工商大学(阜成路校区),2.0,False
27,Southside-JOB,id=6148341020&refer_flag=1001015010_,['Southside-JOB'],? 6,?赞,2018-09-29 01:57,前置双摄vivo X9,分享图片 2北京·北京工商大学(阜成路校区),4.0,False
28,海勤宝宝,id=5342118161&refer_flag=1001015010_,['海勤宝宝'],? 2,?2,2018-09-29 19:53,,"曾经最让我引以为傲的东西，现在一点点都在破灭，而我谁也不能说，什么也不能做！这么多年我努力只不过是为了维持那份平静！只不过是想求一个完整！突然发现再努力都是白搭，有些东西真的不是你一己之力可以保护的！
当有一天，你最在乎的人、物，一点点消逝，你会怎么做！ 2北京·北京工商大学(阜成路校区)",0.0,False
29,像我这样做合成的人,id=3968818835&refer_flag=1001015010_,"['像我这样做合成的人', '微博会员', '熊猫守护者']",?评论,?1,2018-09-29 21:46,荣耀手机 勇敢做自己,【机理人】碱性条件下苯环碳上的取代反应机理都有∶先加成后消除（Addition-Elimination）；先消除后加成（Elimination-Addition）；单分子自由基亲核取代（SRN1）；金属插入（Mental insertion）。   2北京·北京工商大学(阜成路校区),0.0,False
30,像我这样做合成的人,id=3968818835&refer_flag=1001015010_,"['像我这样做合成的人', '微博会员', '熊猫守护者']",?评论,?赞,2018-09-29 09:49,荣耀手机 勇敢做自己,太棒了，我在#熊猫守护者#养成了一棵新竹子！竹子将种在陕西秦岭地区，保护国宝“滚滚”的家，你也快来加入吧！ O熊猫守护者 2北京·北京工商大学(阜成路校区),0.0,False
31,Yuki_柒月柒,id=3479558265&refer_flag=1001015010_,"['Yuki_柒月柒', '微博会员', '熊猫守护者']",? 10,?2,2018-09-29 01:56,,三个火枪手精酿啤酒店没有什么吸引我，于是转身进了隔壁的店铺，原谅我居然想不起来店名了但是不到20元一条的烤鱼性价比超高了 #嘴馋の柒# 2北京·北京工商大学(阜成路校区),6.0,False
32,甜苏苏的大温温,id=5313659684&refer_flag=1001015010_,"['甜苏苏的大温温', '微博会员', '熊猫守护者']",?评论,?3,2018-09-28 22:59,,2北京·北京工商大学(阜成路校区),4.0,False
33,森dei的脑洞,id=6224372343&refer_flag=1001015010_,['森dei的脑洞'],?评论,?赞,2018-09-29 00:35,OPPO R9s,今日份手绘～ 哦不对 是昨天??? 2北京·北京工商大学(阜成路校区),2.0,False
34,要谦虚点,id=5689023543&refer_flag=1001015010_,"['要谦虚点', '微博会员', '微博问答答主']",?评论,?赞,2018-09-28 12:45,微博视频,30000字? 2北京·北京工商大学(阜成路校区) L要谦虚点的微博视频,0.0,False
35,萌_TIAN--,id=1777415427&refer_flag=1001015010_,"['萌_TIAN--', '', '微博会员', '熊猫守护者']",?评论,?2,2018-09-28 23:42,三星Galaxy S9,????????#VLOG# 2北京·北京工商大学(阜成路校区),1.0,False
36,ShirleyWQ,id=2703719355&refer_flag=1001015010_,"['ShirleyWQ', '微博会员']",?评论,?8,2018-09-27 14:17,,我的毛线帽和两元雪糕最配 2北京·北京工商大学(阜成路校区),3.0,False
37,Dkbw,id=5301195470&refer_flag=1001015010_,['Dkbw'],? 3,?1,2018-09-29 13:43,荣耀V8 脱影而出,"去年的同一天
坐在这个一样的地方
心境竟然是如此不同
未到时是期待
到来时是心累 2北京·北京工商大学(阜成路校区)",0.0,False
38,仙仙儿粉,id=5597678356&refer_flag=1001015010_,"['仙仙儿粉', '微博会员']",?评论,?1,2018-09-29 00:34,OPPO R9,关掉闹钟，明天睡个好觉觉 2北京·北京工商大学(阜成路校区),1.0,False
39,嗝宝erer,id=2291356905&refer_flag=1001015010_,['嗝宝erer'],?评论,?1,2018-09-29 13:11,,真 最后一次来学校！ 2北京·北京工商大学(阜成路校区),0.0,False
40,李晗荧,id=5234441022&refer_flag=1001015010_,"['李晗荧', '微博问答答主']",?评论,?赞,2018-09-28 15:07,,2北京·北京工商大学(阜成路校区),1.0,False
41,Mugetu-许,id=5863859113&refer_flag=1001015010_,"['Mugetu-许', '微博会员', '微博问答优质答主']",?评论,?赞,2018-09-27 19:07,,掉了10斤肉，耗了3个通宵，10天坚持，被嘲笑，被教育，被拒绝，被否定，最终没获奖～为了国奖特地做了翻页软件也没能用上，领导说这跟学习无关并且不保险别用… 2北京·北京工商大学(阜成路校区) LMugetu-许的微博视频,0.0,True
0,小丫嘛小脚丫,id=3077827137&refer_flag=1001015010_,['小丫嘛小脚丫'],?评论,?赞,2018-09-28 15:26,,"下雨了，我饿了！
越看越饿 2北京·北京工商大学(阜成路校区)",1.0,False
1,二宁201706,id=6279091474&refer_flag=1001015010_,['二宁201706'],? 1,?1,2018-09-27 20:58,OPPO R9,秀一秀我的秋装 2北京·北京工商大学(阜成路校区),9.0,False
2,心中有个小希望,id=3820003823&refer_flag=1001015010_,['心中有个小希望'],?评论,?赞,2018-09-28 16:10,坚果手机 Pro 2,她就是个屁 谁会跟屁过不去呢! 放纵的骂个人真的好舒服 老巫婆 2北京·北京工商大学(阜成路校区),1.0,False
3,渔舟唱晚月515,id=3197265721&refer_flag=1001015010_,['渔舟唱晚月515'],?评论,?1,2018-09-29 00:02,前后2000万 OPPO R11s,#今天周五明天周四#刚过完周五，接着过周四 2北京·北京工商大学(阜成路校区),0.0,False
4,小爷奏似霸道,id=5283631984&refer_flag=1001015010_,['小爷奏似霸道'],?评论,?1,2018-09-28 22:00,,"路遥
日久
我今天很累 2北京·北京工商大学(阜成路校区)",0.0,False
5,逸冰无痕,id=2131693290&refer_flag=1001015010_,"['逸冰无痕', '']",? 1,?赞,2018-09-28 19:56,HUAWEI G9 青春版,老板说，我中午出门忘吃药了吧？我笑说，这话只能您自己说，别人不能说的。 2北京·北京工商大学(阜成路校区),0.0,False
6,屁屁丫丫丫丫屁屁,id=6418049843&refer_flag=1001015010_,['屁屁丫丫丫丫屁屁'],?评论,?赞,2018-09-26 23:46,,Day 105 明天就出征啦。阿西吧。斯密达。一只不敢住的老婆   2北京·北京工商大学(阜成路校区),6.0,False
7,Yun云小米,id=2966724401&refer_flag=1001015010_,['Yun云小米'],? 4,?赞,2018-09-27 22:01,,本着后期吃土的勇气买了双喜欢的入冬鞋，刚上脚就遇上下雨天，心疼死了 2北京·北京工商大学(阜成路校区),2.0,False
8,CD啊迪,id=3942054152&refer_flag=1001015010_,"['CD啊迪', '微博会员']",?评论,?2,2018-09-26 23:34,OPPO R9s,"?
3 2 1       我的微博可以开封了.

(最近微博有毒吗？为什么发过的微博改不了权限了??) 2北京·北京工商大学(阜成路校区)",3.0,False
9,要谦虚点,id=5689023543&refer_flag=1001015010_,"['要谦虚点', '微博会员', '微博问答答主']",?评论,?赞,2018-09-27 18:26,iPhone 7 Plus,有点儿滋味。 2北京·北京工商大学(阜成路校区),1.0,False
10,春风吹不走的小胖子要瘦啊,id=6630608863&refer_flag=1001015010_,['春风吹不走的小胖子要瘦啊'],? 2,?赞,2018-09-27 20:19,,今天问了问经常一起打球的老大爷，竟然都71岁了！还能跑位，手感柔和，空心率高，助攻有方，勾手神准！希望我到71岁的时候也还能在心爱的球场上和年轻人一起玩一玩 2北京·北京工商大学(阜成路校区),1.0,False
11,我就是你黄大爷,id=2826027574&refer_flag=1001015010_,['我就是你黄大爷'],?评论,?1,2018-09-26 21:48,小米8周年旗舰手机,学校外的吃的是越来越多了，脑袋里的印象是越来越少了 2北京·北京工商大学(阜成路校区),5.0,False
12,Greta要坐好读书好好生活,id=3675724344&refer_flag=1001015010_,['Greta要坐好读书好好生活'],? 3,?2,2018-09-27 06:56,,这一顿卡路里太高 希望芝加哥麦当劳能卖香芋派 2北京·北京工商大学(阜成路校区),1.0,False
13,_喵苗淼缪,id=5200150721&refer_flag=1001015010_,['_喵苗淼缪'],?评论,?4,2018-09-26 20:31,华为手机,"生活不止有远方的灯火
还有近处的肉蟹煲 2北京·北京工商大学(阜成路校区)",5.0,False
14,i宋珊,id=3216341360&refer_flag=1001015010_,['i宋珊'],? 2,?2,2018-09-27 17:56,,学习不刻苦不如回家卖红薯? 2北京·北京工商大学(阜成路校区),2.0,False
15,我叫我小家伙,id=2743317315&refer_flag=1001015010_,['我叫我小家伙'],? 2,?1,2018-09-27 16:40,,那么我就放弃好了 2北京·北京工商大学(阜成路校区),1.0,False
16,Greta要坐好读书好好生活,id=3675724344&refer_flag=1001015010_,['Greta要坐好读书好好生活'],? 3,?赞,2018-09-28 07:18,,不懂一个男的为什么把女朋友风骚的照片发朋友圈 脑子进屎了？？？ 2北京·北京工商大学(阜成路校区),0.0,False
17,134649sjejj,id=5901419415&refer_flag=1001015010_,['134649sjejj'],?评论,?赞,2018-09-28 00:12,荣耀9 美得有声有色,分享图片 2北京·北京工商大学(阜成路校区),1.0,False
18,不二不虎,id=5926449420&refer_flag=1001015010_,"['不二不虎', '微博会员']",?评论,?4,2018-09-27 22:55,,分享图片 2北京·北京工商大学(阜成路校区),1.0,False
19,Dkbw,id=5301195470&refer_flag=1001015010_,['Dkbw'],?评论,?1,2018-09-27 22:19,荣耀V8 脱影而出,"幸福真的很容易
需要的时候朋友们都在
真的都在
开心的飞起
?????????????? 2北京·北京工商大学(阜成路校区)",0.0,False
20,赖淘淘lovebones,id=1840370722&refer_flag=1001015010_,"['赖淘淘lovebones', '', '微博会员', '熊猫守护者']",? 1,?2,2018-09-26 08:40,,出来啦出来啦出来啦 2北京·北京工商大学(阜成路校区),3.0,False
21,Fliveria0506,id=2456415145&refer_flag=1001015010_,"['Fliveria0506', '熊猫守护者']",? 1,?赞,2018-09-27 07:40,,补一个昨天的 2北京·北京工商大学(阜成路校区),2.0,False
22,hs稳稳的幸福,id=5478966915&refer_flag=1001015010_,"['hs稳稳的幸福', '熊猫守护者']",?评论,?赞,2018-09-27 19:42,,"不要纠结于已经过去了的事情
眼前的那些都不算什么
重要的是今天和明天怎么过
没必要让过去已成定局的事情影响心情 2北京·北京工商大学(阜成路校区)",0.0,False
23,渔舟唱晚月515,id=3197265721&refer_flag=1001015010_,['渔舟唱晚月515'],? 1,?36,2018-09-26 23:27,前后2000万 OPPO R11s,"#与曾经爱过的人对视#
看到微博热搜
再见，也许会红了眼眶
心里有些小难受 2北京·北京工商大学(阜成路校区)",1.0,False
24,刘东晓official,id=6067914381&refer_flag=1001015010_,['刘东晓official'],?评论,?赞,2018-09-27 18:39,小米5X 拍人更美,分享图片 2北京·北京工商大学(阜成路校区),1.0,False
25,意帝帝啊啊,id=2607337213&refer_flag=1001015010_,"['意帝帝啊啊', '微博会员', '熊猫守护者']",?评论,?8,2018-09-27 10:40,,迷之照骗 2北京·北京工商大学(阜成路校区),1.0,False
26,孤傲的大师兄zza,id=2943715583&refer_flag=1001015010_,['孤傲的大师兄zza'],?评论,?2,2018-09-27 17:14,,利用课间十分钟跑到食堂去吃饭，然后在上课之前在赶回来，哈哈哈哈哈，太刺激了。（笑的像个200斤的胖子） 2北京·北京工商大学(阜成路校区),1.0,False
27,颜宝儿1812,id=3738896162&refer_flag=1001015010_,['颜宝儿1812'],?评论,?2,2018-09-27 07:35,,跑步打卡第一天 2北京·北京工商大学(阜成路校区),1.0,False
28,烤五花肉我爱吃,id=1772991001&refer_flag=1001015010_,['烤五花肉我爱吃'],? 3,?4,2018-09-24 23:51,,第一年没在家过中秋节，但是依旧吃到了来自小伙伴分享的月饼，仪式感满满@眼睛里装着银河的饼脸脸 2北京·北京工商大学(阜成路校区),3.0,False
29,烤五花肉我爱吃,id=1772991001&refer_flag=1001015010_,['烤五花肉我爱吃'],? 1,?4,2018-09-26 19:43,,像牛奶里的鲜芋  像芒果中的西米@烤五花肉她爱吃 2北京·北京工商大学(阜成路校区),1.0,False
30,_红豆抹茶,id=5596846005&refer_flag=1001015010_,"['_红豆抹茶', '熊猫守护者']",? 6,?赞,2018-09-27 12:39,,疯辽，15份生写，只有34张不重复小叶子63和文溢100我不想再看到了一张林墨都没有文文也只有一张ojh滚吧 2北京·北京工商大学(阜成路校区),0.0,False
31,彭老板E,id=5107305338&refer_flag=1001015010_,['彭老板E'],? 2,?2,2018-09-25 12:51,,"?校园写真
没有P图的原片
出镜：@陆旭C
摄影：@彭老板E   2北京·北京工商大学(阜成路校区)",9.0,False
32,牛牛兔的一家,id=2294366767&refer_flag=1001015010_,['牛牛兔的一家'],?评论,?赞,2018-09-27 07:38,,你可以把我毁灭，但你永远不能把我打垮 2北京·北京工商大学(阜成路校区),0.0,False
33,大脸鬼嘿嘿嘿,id=3499107113&refer_flag=1001015010_,['大脸鬼嘿嘿嘿'],?评论,?5,2018-09-26 09:46,,学妹都是小可爱啦 2北京·北京工商大学(阜成路校区),1.0,False
34,若谷圆之,id=2201577911&refer_flag=1001015010_,"['若谷圆之', '', '微博会员', '熊猫守护者']",?评论,?6,2018-09-24 18:07,,2018的中秋节，和旭哥探访白云观和主校区。 2北京·北京工商大学(阜成路校区),8.0,False
35,乌云其其格Dawn,id=3256293810&refer_flag=1001015010_,['乌云其其格Dawn'],?评论,?1,2018-09-25 16:02,,"紧张也得吃饱饭
害怕也得吃饱饭
焦虑也得吃饱饭 2北京·北京工商大学(阜成路校区)",1.0,False
36,李意小涵涵,id=5237159257&refer_flag=1001015010_,"['李意小涵涵', '熊猫守护者']",? 7,?6,2018-09-24 23:49,HUAWEI Mate 10,抓住最后的十分钟祝我爱的的所有人永远幸胡啊啊啊，今天看了一场不知道好看不好看的电影，但是中秋节快乐呀！ 2北京·北京工商大学(阜成路校区),9.0,False
37,意帝帝啊啊,id=2607337213&refer_flag=1001015010_,"['意帝帝啊啊', '微博会员', '熊猫守护者']",? 2,?5,2018-09-25 10:08,,"不想上课
只想拍照是病吗 2北京·北京工商大学(阜成路校区)",1.0,False
38,成宝的小公主,id=5659114972&refer_flag=1001015010_,"['成宝的小公主', '熊猫守护者']",?评论,?5,2018-09-24 23:01,OPPO R7s,但愿人长久，千里共婵娟 2北京·北京工商大学(阜成路校区),9.0,False
39,屁屁丫丫丫丫屁屁,id=6418049843&refer_flag=1001015010_,['屁屁丫丫丫丫屁屁'],?评论,?赞,2018-09-24 22:49,,Day 103 和一个卖萌撒娇，不看书，不写论文，打麻将，看剧的臭乖吃了一天的肉肉肉。一只比手大的烧鸡。   2北京·北京工商大学(阜成路校区),6.0,False
40,拿得起放得下37911,id=6719985400&refer_flag=1001015010_,['拿得起放得下37911'],?评论,?1,2018-09-24 08:29,荣耀9青春版 全屏四摄,我也有一个透明的心灵，和有趣的灵魂！ 2北京·北京工商大学(阜成路校区),9.0,False
41,杨潇turbo,id=5180539180&refer_flag=1001015010_,['杨潇turbo'],? 2,?3,2018-09-25 21:55,荣耀8青春版 颜值担当,女汉子 2北京·北京工商大学(阜成路校区),4.0,False
42,会说话的小椅子,id=3695007704&refer_flag=1001015010_,"['会说话的小椅子', '微博问答答主']",?评论,?赞,2018-09-25 12:49,荣耀7X 全面屏手机,BIT 篮球宝贝 2北京·北京工商大学(阜成路校区) L会说话的小椅子的秒拍视频,0.0,True
0,金金金金金好多的金,id=1837898327&refer_flag=1001015010_,"['金金金金金好多的金', '熊猫守护者']",? 2,?1,2018-09-26 21:27,华为P9手机摄影再突破,"我以后时刻谨记

并将来一定要教育孩子

收起没用的同情心

别泛滥善良...展开全文c",0.0,False
1,18年你肯定会爽约的吧,id=5549479429&refer_flag=1001015010_,['18年你肯定会爽约的吧'],?评论,?2,2018-09-27 00:06,,想写点什么，却不知从何说起。。。 2北京·北京工商大学(阜成路校区),0.0,False
2,骑猪少女带猪飞,id=5684537718&refer_flag=1001015010_,"['骑猪少女带猪飞', '熊猫守护者']",? 4,?1,2018-09-26 20:23,OPPO R9,梦想 2北京·北京工商大学(阜成路校区),1.0,False
3,成长中的冯小姐,id=5162174396&refer_flag=1001015010_,['成长中的冯小姐'],?评论,?赞,2018-09-26 18:59,HUAWEI nova 2,困到分崩离析，大脑缺氧。（黑板上写的宣讲会是不来了么？难道是之前的？还想着宣讲会开始我就回宿舍休闲嘞）为什么这么困，为什么，为什么 2北京·北京工商大学(阜成路校区),1.0,False
4,渔舟唱晚月515,id=3197265721&refer_flag=1001015010_,['渔舟唱晚月515'],?评论,?赞,2018-09-26 22:05,前后2000万 OPPO R11s,损我白发苍苍，容颜迟暮，你会不会依旧如此，牵我双手，倾世温柔。 2北京·北京工商大学(阜成路校区),0.0,False
5,张鹏gg95,id=2207606343&refer_flag=1001015010_,"['张鹏gg95', '微博会员']",?评论,?赞,2018-09-24 20:52,HUAWEI nova 3e,知不知每夜想你十次八次 2北京·北京工商大学(阜成路校区) L张鹏gg95的秒拍视频,0.0,True
6,云熏199711,id=5773868210&refer_flag=1001015010_,"['云熏199711', '熊猫守护者']",?评论,?赞,2018-09-25 10:21,小米8周年旗舰手机,秋? 2北京·北京工商大学(阜成路校区),3.0,False
7,用户林狗,id=5278038643&refer_flag=1001015010_,"['用户林狗', '熊猫守护者']",?评论,?赞,2018-09-26 12:51,荣耀V9 我想要的快,"老了 嗨不动了  
年纪大了
头发会掉完  
秋裤也挺保暖的
白开水比饮料好喝
蔬菜和肉一样好吃
早睡早起很重要...展开全文c",0.0,False
8,一个帅气的老太婆,id=6068655158&refer_flag=1001015010_,"['一个帅气的老太婆', '微博会员']",?评论,?赞,2018-09-26 18:06,,一组魔性的我 2北京·北京工商大学(阜成路校区),6.0,False
9,一个帅气的老太婆,id=6068655158&refer_flag=1001015010_,"['一个帅气的老太婆', '微博会员']",?评论,?赞,2018-09-26 18:05,,糊的一踏糊涂也控制不了我发博的心 2北京·北京工商大学(阜成路校区),2.0,False
10,用户5996955786,id=5996955786&refer_flag=1001015010_,"['用户5996955786', '微博会员']",? 3,?2,2018-09-26 15:43,,"若有一人做了自己的囚徒  
从此以后不论身在何处   
必定 一生孤独 2北京·北京工商大学(阜成路校区)",1.0,False
11,小爷奏似霸道,id=5283631984&refer_flag=1001015010_,['小爷奏似霸道'],?评论,?7,2018-09-25 07:47,,研二以来首聚，饭局上少了玩闹，工作的话题到是不少，愿大家以后都会很好 2北京·北京工商大学(阜成路校区),1.0,False
12,minmin0708,id=6029237428&refer_flag=1001015010_,"['minmin0708', '熊猫守护者']",?评论,?赞,2018-09-26 13:34,荣耀9 美得有声有色,没有深入了解的喜欢最终都无疾而终，我的大叔...... 2北京·北京工商大学(阜成路校区),0.0,False
13,_红豆抹茶,id=5596846005&refer_flag=1001015010_,"['_红豆抹茶', '熊猫守护者']",?评论,?赞,2018-09-26 13:09,,我的生写几时到？？！！！！这次ojh能不给我漏发么？？？？嗯？？？？？？？ 2北京·北京工商大学(阜成路校区),0.0,False
14,赖校生01,id=2662422347&refer_flag=1001015010_,['赖校生01'],?评论,?赞,2018-09-25 21:38,HUAWEI P10,今天快乐的源泉 2北京·北京工商大学(阜成路校区),2.0,False
15,草鱼的晴天,id=1900066073&refer_flag=1001015010_,"['草鱼的晴天', '熊猫守护者']",? 4,?3,2018-09-24 15:59,HUAWEI P10,2北京·北京工商大学(阜成路校区),9.0,False
16,Dkbw,id=5301195470&refer_flag=1001015010_,['Dkbw'],?评论,?赞,2018-09-26 09:57,荣耀V8 脱影而出,"一直带着的手链啥时候丢的都不知道
看来真的没有习惯这一说 2北京·北京工商大学(阜成路校区)",0.0,False
